  1.546079E+00  1.825837E+00
  1.595919E+00  1.891591E+00
  1.647505E+00  1.959479E+00
  1.701398E+00  2.030044E+00
  1.757617E+00  2.103302E+00
  1.815962E+00  2.179061E+00
  1.876470E+00  2.257326E+00
  1.939968E+00  2.338174E+00
  2.005972E+00  2.421559E+00
  2.074483E+00  2.507482E+00
  2.145532E+00  2.596335E+00
  2.219158E+00  2.688594E+00
  2.295327E+00  2.783851E+00
  2.374040E+00  2.882105E+00
  2.456185E+00  2.983750E+00
  2.541566E+00  3.088698E+00
  2.629999E+00  3.196868E+00
  2.721550E+00  3.308304E+00
  2.816630E+00  3.423273E+00
  2.914981E+00  3.541609E+00
  3.016603E+00  3.663310E+00
  3.122084E+00  3.788933E+00
  3.231773E+00  3.918811E+00
  3.345270E+00  4.052562E+00
  3.462574E+00  4.190188E+00
  3.584036E+00  4.331901E+00
  3.709511E+00  4.477613E+00
  3.838965E+00  4.627304E+00
  3.972598E+00  4.781151E+00
  4.111007E+00  4.939695E+00
  4.253781E+00  5.102566E+00
  4.400921E+00  5.269762E+00
  4.553087E+00  5.441892E+00
  4.710403E+00  5.619070E+00
  4.872575E+00  5.801025E+00
  5.039603E+00  5.987757E+00
  4.649341E-01  5.303294E-01
  4.888079E-01  5.522031E-01
  5.126816E-01  5.740768E-01
  5.365554E-01  5.959506E-01
  5.605904E-01  6.179599E-01
  5.850515E-01  6.403276E-01
  6.097315E-01  6.628794E-01
  6.346302E-01  6.856153E-01
  6.591631E-01  7.093771E-01
  6.833903E-01  7.340779E-01
  7.074731E-01  7.594859E-01
  7.314695E-01  7.856370E-01
  7.559785E-01  8.129030E-01
  7.806385E-01  8.410593E-01
  8.054495E-01  8.701061E-01
  8.306439E-01  9.001990E-01
  8.564237E-01  9.314734E-01
  8.825935E-01  9.637984E-01
  9.091534E-01  9.971740E-01
  9.369217E-01  1.032037E+00
  9.656336E-01  1.068245E+00
  9.951700E-01  1.105736E+00
  1.025482E+00  1.144583E+00
  1.056365E+00  1.185098E+00
  1.087953E+00  1.227077E+00
  1.120245E+00  1.270520E+00
  1.153790E+00  1.315669E+00
  1.188793E+00  1.362616E+00
  1.224950E+00  1.411227E+00
  1.262262E+00  1.461500E+00
  1.301317E+00  1.513866E+00
  1.341824E+00  1.568111E+00
  1.383757E+00  1.624218E+00
  1.427252E+00  1.682264E+00
  1.472611E+00  1.742425E+00
  1.519615E+00  1.804574E+00
  1.568263E+00  1.868710E+00
  1.619074E+00  1.935323E+00
  1.672065E+00  2.004428E+00
  1.727053E+00  2.075852E+00
  1.784070E+00  2.149597E+00
  1.843879E+00  2.225720E+00
  1.906034E+00  2.304187E+00
  1.970535E+00  2.384999E+00
  2.037397E+00  2.468514E+00
  2.106640E+00  2.555164E+00
  2.178246E+00  2.644578E+00
  2.252217E+00  2.736756E+00
  2.329363E+00  2.832036E+00
  2.409506E+00  2.930342E+00
  2.492477E+00  3.031606E+00
  2.578337E+00  3.135864E+00
  2.667447E+00  3.243354E+00
  2.759581E+00  3.353928E+00
  2.854739E+00  3.467584E+00
  2.953444E+00  3.584816E+00
  3.056009E+00  3.705918E+00
  3.162076E+00  3.830552E+00
  3.271645E+00  3.958719E+00
  3.385015E+00  4.090601E+00
  3.502064E+00  4.226122E+00
  3.622762E+00  4.365267E+00
  3.747284E+00  4.508190E+00
  3.876157E+00  4.655363E+00
  4.009019E+00  4.806463E+00
  4.145871E+00  4.961490E+00
  4.287293E+00  5.120973E+00
  4.433396E+00  5.285015E+00
  4.583920E+00  5.453377E+00
  4.738865E+00  5.626060E+00
  4.554936E-01  5.140829E-01
  4.780378E-01  5.346795E-01
  5.005820E-01  5.552761E-01
  5.231261E-01  5.758726E-01
  5.457836E-01  5.965927E-01
  5.687403E-01  6.176394E-01
  5.918506E-01  6.388537E-01
  6.151147E-01  6.602357E-01
  6.380309E-01  6.826442E-01
  6.606510E-01  7.059904E-01
  6.831133E-01  7.300379E-01
  7.054782E-01  7.548193E-01
  7.283704E-01  7.806725E-01
  7.514128E-01  8.073935E-01
  7.746054E-01  8.349822E-01
  7.981701E-01  8.635776E-01
  8.223000E-01  8.933001E-01
  8.468084E-01  9.240331E-01
  8.716952E-01  9.557767E-01
  8.977496E-01  9.889230E-01
  9.247161E-01  1.023345E+00
  9.524800E-01  1.058986E+00
  9.809913E-01  1.095912E+00
  1.010038E+00  1.134408E+00
  1.039759E+00  1.174287E+00
  1.070153E+00  1.215549E+00
  1.101740E+00  1.258412E+00
  1.134715E+00  1.302956E+00
  1.168790E+00  1.349060E+00
  1.203964E+00  1.396725E+00
  1.240784E+00  1.446336E+00
  1.278978E+00  1.497700E+00
  1.318524E+00  1.550803E+00
  1.359545E+00  1.605713E+00
  1.402315E+00  1.662585E+00
  1.446635E+00  1.721307E+00
  1.492505E+00  1.781879E+00
  1.540401E+00  1.844738E+00
  1.590339E+00  1.909897E+00
  1.642149E+00  1.977201E+00
  1.695863E+00  2.046653E+00
  1.752180E+00  2.118290E+00
  1.810692E+00  2.192091E+00
  1.871397E+00  2.268055E+00
  1.934298E+00  2.346508E+00
  1.999394E+00  2.427842E+00
  2.066685E+00  2.511720E+00
  2.136171E+00  2.598143E+00
  2.208591E+00  2.687398E+00
  2.283783E+00  2.779422E+00
  2.361593E+00  2.874155E+00
  2.442073E+00  2.971630E+00
  2.525545E+00  3.072055E+00
  2.611809E+00  3.175301E+00
  2.700863E+00  3.281366E+00
  2.793173E+00  3.390685E+00
  2.889017E+00  3.503517E+00
  2.988077E+00  3.619567E+00
  3.090353E+00  3.738833E+00
  3.196104E+00  3.861469E+00
  3.305222E+00  3.987413E+00
  3.417684E+00  4.116648E+00
  3.533641E+00  4.249312E+00
  3.653552E+00  4.385813E+00
  3.777103E+00  4.525871E+00
  3.904294E+00  4.669486E+00
  4.035632E+00  4.817118E+00
  4.171214E+00  4.968855E+00
  4.310812E+00  5.124491E+00
  4.454427E+00  5.284026E+00
  4.453271E-01  4.972329E-01
  4.666317E-01  5.166605E-01
  4.879363E-01  5.360882E-01
  5.092409E-01  5.555158E-01
  5.306214E-01  5.750654E-01
  5.522029E-01  5.949376E-01
  5.738874E-01  6.149755E-01
  5.956751E-01  6.351790E-01
  6.171170E-01  6.563901E-01
  6.382596E-01  6.785217E-01
  6.592263E-01  7.013420E-01
  6.800806E-01  7.248808E-01
  7.014746E-01  7.494453E-01
  7.230146E-01  7.748499E-01
  7.447005E-01  8.010946E-01
  7.667463E-01  8.283037E-01
  7.893378E-01  8.565850E-01
  8.122953E-01  8.858341E-01
  8.356186E-01  9.160510E-01
  8.600692E-01  9.475887E-01
  8.854006E-01  9.803330E-01
  9.115022E-01  1.014233E+00
  9.383225E-01  1.049348E+00
  9.656442E-01  1.085936E+00
  9.936092E-01  1.123829E+00
  1.022218E+00  1.163026E+00
  1.051962E+00  1.203721E+00
  1.083028E+00  1.245985E+00
  1.115141E+00  1.289712E+00
  1.148302E+00  1.334901E+00
  1.183014E+00  1.381895E+00
  1.219028E+00  1.430524E+00
  1.256321E+00  1.480772E+00
  1.295007E+00  1.532703E+00
  1.335335E+00  1.586452E+00
  1.377124E+00  1.641920E+00
  1.420373E+00  1.699107E+00
  1.465517E+00  1.758401E+00
  1.512569E+00  1.819813E+00
  1.561376E+00  1.883208E+00
  1.611966E+00  1.948585E+00
  1.664982E+00  2.015967E+00
  1.720047E+00  2.085342E+00
  1.777161E+00  2.156709E+00
  1.836314E+00  2.230363E+00
  1.897489E+00  2.306662E+00
  1.960701E+00  2.385299E+00
  2.025948E+00  2.466274E+00
  2.093903E+00  2.549832E+00
  2.164418E+00  2.635917E+00
  2.237355E+00  2.724481E+00
  2.312758E+00  2.815552E+00
  2.390908E+00  2.909309E+00
  2.471629E+00  3.005641E+00
  2.554922E+00  3.104548E+00
  2.641201E+00  3.206410E+00
  2.730713E+00  3.311456E+00
  2.823176E+00  3.419426E+00
  2.918589E+00  3.530318E+00
  3.017168E+00  3.644262E+00
  3.118823E+00  3.761203E+00
  3.223535E+00  3.881131E+00
  3.331436E+00  4.004162E+00
  3.442930E+00  4.130652E+00
  3.557739E+00  4.260357E+00
  3.675864E+00  4.393277E+00
  3.797741E+00  4.529812E+00
  3.923452E+00  4.670036E+00
  4.052802E+00  4.813771E+00
  4.185793E+00  4.961018E+00
  4.366168E-01  4.815672E-01
  4.566429E-01  4.998322E-01
  4.766691E-01  5.180973E-01
  4.966952E-01  5.363623E-01
  5.167631E-01  5.547518E-01
  5.369414E-01  5.734704E-01
  5.571764E-01  5.923579E-01
  5.774682E-01  6.114144E-01
  5.974332E-01  6.314664E-01
  6.171110E-01  6.524285E-01
  6.366072E-01  6.740731E-01
  6.559866E-01  6.964263E-01
  6.759178E-01  7.197570E-01
  6.959970E-01  7.439028E-01
  7.162242E-01  7.688638E-01
  7.368042E-01  7.947495E-01
  7.579145E-01  8.216552E-01
  7.793833E-01  8.494888E-01
  8.012106E-01  8.782502E-01
  8.241274E-01  9.082526E-01
  8.478972E-01  9.393948E-01
  8.724136E-01  9.716311E-01
  8.976242E-01  1.005017E+00
  9.233062E-01  1.039785E+00
  9.496052E-01  1.075784E+00
  9.765211E-01  1.113012E+00
  1.004519E+00  1.151640E+00
  1.033774E+00  1.191730E+00
  1.064028E+00  1.233188E+00
  1.095280E+00  1.276014E+00
  1.127995E+00  1.320512E+00
  1.161941E+00  1.366531E+00
  1.197100E+00  1.414059E+00
  1.233573E+00  1.463148E+00
  1.271586E+00  1.513919E+00
  1.310974E+00  1.566285E+00
  1.351737E+00  1.620246E+00
  1.394273E+00  1.676146E+00
  1.438593E+00  1.733997E+00
  1.484557E+00  1.793675E+00
  1.532191E+00  1.855183E+00
  1.582082E+00  1.918526E+00
  1.633887E+00  1.983701E+00
  1.687606E+00  2.050707E+00
  1.743214E+00  2.119813E+00
  1.800682E+00  2.191341E+00
  1.860034E+00  2.265015E+00
  1.921272E+00  2.340834E+00
  1.985008E+00  2.419004E+00
  2.051108E+00  2.499479E+00
  2.119445E+00  2.582216E+00
  2.190057E+00  2.667241E+00
  2.263188E+00  2.754710E+00
  2.338685E+00  2.844525E+00
  2.416548E+00  2.936687E+00
  2.497146E+00  3.031527E+00
  2.580697E+00  3.129246E+00
  2.666950E+00  3.229615E+00
  2.755905E+00  3.332635E+00
  2.847739E+00  3.438412E+00
  2.942378E+00  3.546903E+00
  3.039806E+00  3.658097E+00
  3.140140E+00  3.772096E+00
  3.243731E+00  3.889206E+00
  3.350338E+00  4.009217E+00
  3.459961E+00  4.132130E+00
  3.572975E+00  4.258287E+00
  3.689452E+00  4.387754E+00
  3.809224E+00  4.520377E+00
  3.932290E+00  4.656157E+00
  4.285936E-01  4.664883E-01
  4.473402E-01  4.836302E-01
  4.660867E-01  5.007722E-01
  4.848333E-01  5.179142E-01
  5.035891E-01  5.351846E-01
  5.223693E-01  5.527948E-01
  5.411622E-01  5.705793E-01
  5.599675E-01  5.885383E-01
  5.784773E-01  6.074834E-01
  5.967234E-01  6.273308E-01
  6.147905E-01  6.478569E-01
  6.327445E-01  6.690841E-01
  6.512629E-01  6.912419E-01
  6.699366E-01  7.141917E-01
  6.887656E-01  7.379335E-01
  7.079444E-01  7.625625E-01
  7.276422E-01  7.881611E-01
  7.476953E-01  8.146497E-01
  7.681039E-01  8.420280E-01
  7.895637E-01  8.705704E-01
  8.118494E-01  9.001881E-01
  8.348599E-01  9.308413E-01
  8.585420E-01  9.625795E-01
  8.826696E-01  9.956140E-01
  9.073903E-01  1.029807E+00
  9.327041E-01  1.065158E+00
  9.590503E-01  1.101814E+00
  9.865936E-01  1.139831E+00
  1.015090E+00  1.179127E+00
  1.044541E+00  1.219703E+00
  1.075366E+00  1.261822E+00
  1.107357E+00  1.305354E+00
  1.140496E+00  1.350287E+00
  1.174874E+00  1.396669E+00
  1.210695E+00  1.444603E+00
  1.247811E+00  1.494014E+00
  1.286221E+00  1.544902E+00
  1.326286E+00  1.597572E+00
  1.368018E+00  1.652033E+00
  1.411289E+00  1.708178E+00
  1.456122E+00  1.766005E+00
  1.503056E+00  1.825511E+00
  1.551775E+00  1.886698E+00
  1.602281E+00  1.949565E+00
  1.654535E+00  2.014355E+00
  1.708493E+00  2.081361E+00
  1.764194E+00  2.150331E+00
  1.821637E+00  2.221266E+00
  1.881381E+00  2.294335E+00
  1.943304E+00  2.369501E+00
  2.007289E+00  2.446727E+00
  2.073371E+00  2.526037E+00
  2.141760E+00  2.607565E+00
  2.212325E+00  2.691226E+00
  2.285064E+00  2.777021E+00
  2.360301E+00  2.865240E+00
  2.438227E+00  2.956057E+00
  2.518623E+00  3.049273E+00
  2.601488E+00  3.144889E+00
  2.686971E+00  3.242991E+00
  2.775012E+00  3.343543E+00
  2.865595E+00  3.446537E+00
  2.958820E+00  3.552059E+00
  3.054985E+00  3.660373E+00
  3.153887E+00  3.771297E+00
  3.255524E+00  3.884832E+00
  3.360222E+00  4.001274E+00
  3.468043E+00  4.120678E+00
  3.578842E+00  4.242912E+00
  3.692618E+00  4.367977E+00
  4.201326E-01  4.509812E-01
  4.376747E-01  4.671157E-01
  4.552168E-01  4.832501E-01
  4.727589E-01  4.993846E-01
  4.902837E-01  5.156569E-01
  5.077631E-01  5.322934E-01
  5.252191E-01  5.491170E-01
  5.426517E-01  5.661276E-01
  5.598115E-01  5.840969E-01
  5.767242E-01  6.029452E-01
  5.934586E-01  6.224600E-01
  6.100812E-01  6.426604E-01
  6.272803E-01  6.637445E-01
  6.446404E-01  6.855926E-01
  6.621613E-01  7.082048E-01
  6.800271E-01  7.316637E-01
  6.983976E-01  7.560409E-01
  7.171182E-01  7.812670E-01
  7.361889E-01  8.073421E-01
  7.562807E-01  8.345073E-01
  7.771765E-01  8.626845E-01
  7.987787E-01  8.918388E-01
  8.210316E-01  9.220148E-01
  8.436989E-01  9.534026E-01
  8.669349E-01  9.858780E-01
  8.907396E-01  1.019441E+00
  9.155289E-01  1.054220E+00
  9.414588E-01  1.090263E+00
  9.682986E-01  1.127498E+00
  9.960483E-01  1.165927E+00
  1.025091E+00  1.205780E+00
  1.055236E+00  1.246942E+00
  1.086467E+00  1.289404E+00
  1.118867E+00  1.333207E+00
  1.152618E+00  1.378440E+00
  1.187586E+00  1.425039E+00
  1.223773E+00  1.473002E+00
  1.261503E+00  1.522599E+00
  1.300788E+00  1.573837E+00
  1.341511E+00  1.626621E+00
  1.383695E+00  1.680952E+00
  1.427829E+00  1.736812E+00
  1.473627E+00  1.794211E+00
  1.521088E+00  1.853149E+00
  1.570167E+00  1.913845E+00
  1.620807E+00  1.976564E+00
  1.673056E+00  2.041078E+00
  1.726914E+00  2.107388E+00
  1.782888E+00  2.175631E+00
  1.840864E+00  2.245776E+00
  1.900740E+00  2.317795E+00
  1.962543E+00  2.391707E+00
  2.026454E+00  2.467626E+00
  2.092360E+00  2.545481E+00
  2.160261E+00  2.625271E+00
  2.230440E+00  2.707249E+00
  2.303066E+00  2.791566E+00
  2.377947E+00  2.878049E+00
  2.455081E+00  2.966698E+00
  2.534584E+00  3.057582E+00
  2.616407E+00  3.150673E+00
  2.700540E+00  3.245963E+00
  2.787070E+00  3.343528E+00
  2.876257E+00  3.443591E+00
  2.967922E+00  3.546000E+00
  3.062066E+00  3.650753E+00
  3.158964E+00  3.758102E+00
  3.258670E+00  3.868095E+00
  3.361059E+00  3.980618E+00
  3.466132E+00  4.095673E+00
  4.121717E-01  4.360603E-01
  4.285110E-01  4.512278E-01
  4.448503E-01  4.663954E-01
  4.611895E-01  4.815629E-01
  4.774891E-01  4.968804E-01
  4.936839E-01  5.125941E-01
  5.098249E-01  5.285113E-01
  5.259121E-01  5.446319E-01
  5.417596E-01  5.616846E-01
  5.573867E-01  5.795942E-01
  5.728446E-01  5.981599E-01
  5.881998E-01  6.173977E-01
  6.041403E-01  6.374706E-01
  6.202507E-01  6.582802E-01
  6.365310E-01  6.798265E-01
  6.531554E-01  7.021803E-01
  6.702752E-01  7.254032E-01
  6.877440E-01  7.494355E-01
  7.055618E-01  7.742774E-01
  7.243688E-01  8.001384E-01
  7.439579E-01  8.269508E-01
  7.642358E-01  8.546840E-01
  7.851453E-01  8.833781E-01
  8.064431E-01  9.132037E-01
  8.282880E-01  9.440493E-01
  8.506802E-01  9.759151E-01
  8.740109E-01  1.008911E+00
  8.984267E-01  1.043077E+00
  9.237107E-01  1.078354E+00
  9.498629E-01  1.114741E+00
  9.772307E-01  1.152440E+00
  1.005642E+00  1.191352E+00
  1.035081E+00  1.231466E+00
  1.065622E+00  1.272820E+00
  1.097424E+00  1.315489E+00
  1.130371E+00  1.359418E+00
  1.164463E+00  1.404606E+00
  1.199995E+00  1.451287E+00
  1.236976E+00  1.499469E+00
  1.275302E+00  1.549068E+00
  1.314993E+00  1.600083E+00
  1.356488E+00  1.652489E+00
  1.399531E+00  1.706301E+00
  1.444121E+00  1.761519E+00
  1.490203E+00  1.818341E+00
  1.537713E+00  1.877005E+00
  1.586706E+00  1.937308E+00
  1.637182E+00  1.999248E+00
  1.689600E+00  2.062934E+00
  1.743859E+00  2.128343E+00
  1.799863E+00  2.195452E+00
  1.857638E+00  2.264277E+00
  1.917332E+00  2.334914E+00
  1.978852E+00  2.407303E+00
  2.042197E+00  2.481444E+00
  2.107616E+00  2.557554E+00
  2.175257E+00  2.635762E+00
  2.244950E+00  2.715920E+00
  2.316695E+00  2.798029E+00
  2.390581E+00  2.882143E+00
  2.466571E+00  2.968240E+00
  2.544658E+00  3.056315E+00
  2.624914E+00  3.146430E+00
  2.707561E+00  3.238775E+00
  2.792447E+00  3.333219E+00
  2.879572E+00  3.429763E+00
  2.969170E+00  3.528619E+00
  3.061285E+00  3.629828E+00
  3.155812E+00  3.733294E+00
  3.252752E+00  3.839018E+00
  4.048910E-01  4.221878E-01
  4.199890E-01  4.363692E-01
  4.350871E-01  4.505505E-01
  4.501851E-01  4.647319E-01
  4.652265E-01  4.790780E-01
  4.801185E-01  4.938593E-01
  4.949337E-01  5.088642E-01
  5.096721E-01  5.240926E-01
  5.242217E-01  5.402410E-01
  5.385940E-01  5.572374E-01
  5.528199E-01  5.748901E-01
  5.669646E-01  5.932104E-01
  5.817007E-01  6.123158E-01
  5.966221E-01  6.321354E-01
  6.117287E-01  6.526691E-01
  6.271816E-01  6.739743E-01
  6.431206E-01  6.961007E-01
  6.594104E-01  7.190003E-01
  6.760511E-01  7.426730E-01
  6.936514E-01  7.672957E-01
  7.120146E-01  7.928110E-01
  7.310518E-01  8.191934E-01
  7.507034E-01  8.464784E-01
  7.707160E-01  8.748177E-01
  7.912551E-01  9.041122E-01
  8.123208E-01  9.343619E-01
  8.342812E-01  9.656595E-01
  8.572743E-01  9.980394E-01
  8.810961E-01  1.031450E+00
  9.057465E-01  1.065893E+00
  9.315358E-01  1.101539E+00
  9.583102E-01  1.138304E+00
  9.860564E-01  1.176180E+00
  1.014838E+00  1.215196E+00
  1.044799E+00  1.255419E+00
  1.075833E+00  1.296800E+00
  1.107943E+00  1.339339E+00
  1.141391E+00  1.383241E+00
  1.176186E+00  1.428512E+00
  1.212235E+00  1.475080E+00
  1.249554E+00  1.522942E+00
  1.288546E+00  1.572065E+00
  1.328976E+00  1.622467E+00
  1.370844E+00  1.674150E+00
  1.414085E+00  1.727292E+00
  1.458625E+00  1.782107E+00
  1.504527E+00  1.838412E+00
  1.551793E+00  1.896205E+00
  1.600839E+00  1.955572E+00
  1.651572E+00  2.016495E+00
  1.703906E+00  2.078954E+00
  1.757863E+00  2.142965E+00
  1.813566E+00  2.208608E+00
  1.870937E+00  2.275833E+00
  1.929977E+00  2.344640E+00
  1.990899E+00  2.415214E+00
  2.053831E+00  2.487666E+00
  2.118627E+00  2.561870E+00
  2.185286E+00  2.637826E+00
  2.253878E+00  2.715576E+00
  2.324374E+00  2.795103E+00
  2.396767E+00  2.876402E+00
  2.471119E+00  2.959526E+00
  2.547616E+00  3.044633E+00
  2.626130E+00  3.131614E+00
  2.706660E+00  3.220469E+00
  2.789404E+00  3.311378E+00
  2.874397E+00  3.404374E+00
  2.961553E+00  3.499376E+00
  3.050872E+00  3.596386E+00
  3.967470E-01  4.077214E-01
  4.106962E-01  4.210320E-01
  4.246454E-01  4.343426E-01
  4.385946E-01  4.476532E-01
  4.524777E-01  4.611487E-01
  4.661858E-01  4.751327E-01
  4.798041E-01  4.893674E-01
  4.933326E-01  5.038531E-01
  5.067110E-01  5.192282E-01
  5.199453E-01  5.354268E-01
  5.330523E-01  5.522731E-01
  5.460957E-01  5.697745E-01
  5.597320E-01  5.880087E-01
  5.735648E-01  6.069287E-01
  5.875940E-01  6.265347E-01
  6.019693E-01  6.468727E-01
  6.168206E-01  6.679832E-01
  6.320224E-01  6.898271E-01
  6.475745E-01  7.124045E-01
  6.640558E-01  7.358640E-01
  6.812792E-01  7.601575E-01
  6.991602E-01  7.852634E-01
  7.176372E-01  8.112134E-01
  7.364474E-01  8.381422E-01
  7.557625E-01  8.659619E-01
  7.755825E-01  8.946724E-01
  7.962541E-01  9.243512E-01
  8.179075E-01  9.550274E-01
  8.403503E-01  9.866581E-01
  8.635826E-01  1.019243E+00
  8.878806E-01  1.052930E+00
  9.131075E-01  1.087646E+00
  9.392513E-01  1.123384E+00
  9.663679E-01  1.160170E+00
  9.945820E-01  1.198058E+00
  1.023803E+00  1.237009E+00
  1.054031E+00  1.277022E+00
  1.085501E+00  1.318275E+00
  1.118223E+00  1.360772E+00
  1.152111E+00  1.404452E+00
  1.187182E+00  1.449312E+00
  1.223799E+00  1.495311E+00
  1.261749E+00  1.542473E+00
  1.301033E+00  1.590797E+00
  1.341580E+00  1.640445E+00
  1.383305E+00  1.691609E+00
  1.426281E+00  1.744125E+00
  1.470508E+00  1.797991E+00
  1.516361E+00  1.853270E+00
  1.563757E+00  1.909949E+00
  1.612619E+00  1.968015E+00
  1.662964E+00  2.027478E+00
  1.714892E+00  2.088406E+00
  1.768340E+00  2.150758E+00
  1.823309E+00  2.214533E+00
  1.879982E+00  2.279890E+00
  1.938469E+00  2.346924E+00
  1.998645E+00  2.415528E+00
  2.060509E+00  2.485700E+00
  2.124116E+00  2.557471E+00
  2.189443E+00  2.630828E+00
  2.256486E+00  2.705770E+00
  2.325292E+00  2.782338E+00
  2.396012E+00  2.860663E+00
  2.468542E+00  2.940656E+00
  2.542883E+00  3.022316E+00
  2.619201E+00  3.105795E+00
  2.697529E+00  3.191120E+00
  2.777792E+00  3.278225E+00
  2.859990E+00  3.367109E+00
  3.885201E-01  3.933633E-01
  4.013747E-01  4.058827E-01
  4.142293E-01  4.184021E-01
  4.270839E-01  4.309216E-01
  4.398673E-01  4.436488E-01
  4.524624E-01  4.569253E-01
  4.649609E-01  4.704838E-01
  4.773627E-01  4.843243E-01
  4.896501E-01  4.990147E-01
  5.018249E-01  5.144963E-01
  5.138921E-01  5.306128E-01
  5.259134E-01  5.473682E-01
  5.385275E-01  5.648035E-01
  5.513487E-01  5.828939E-01
  5.643771E-01  6.016395E-01
  5.777508E-01  6.210766E-01
  5.915899E-01  6.412366E-01
  6.057783E-01  6.620891E-01
  6.203159E-01  6.836341E-01
  6.357527E-01  7.059959E-01
  6.519107E-01  7.291343E-01
  6.687100E-01  7.530311E-01
  6.860870E-01  7.777146E-01
  7.037724E-01  8.033041E-01
  7.219422E-01  8.297218E-01
  7.405964E-01  8.569675E-01
  7.600607E-01  8.851055E-01
  7.804573E-01  9.141601E-01
  8.016054E-01  9.440955E-01
  8.235052E-01  9.749118E-01
  8.464005E-01  1.006734E+00
  8.701706E-01  1.039501E+00
  8.948048E-01  1.073206E+00
  9.203520E-01  1.107871E+00
  9.469211E-01  1.143542E+00
  9.744329E-01  1.180184E+00
  1.002887E+00  1.217798E+00
  1.032494E+00  1.256536E+00
  1.063258E+00  1.296403E+00
  1.095107E+00  1.337343E+00
  1.128055E+00  1.379357E+00
  1.162430E+00  1.422396E+00
  1.198039E+00  1.466488E+00
  1.234884E+00  1.511633E+00
  1.272888E+00  1.557977E+00
  1.311959E+00  1.605693E+00
  1.352177E+00  1.654632E+00
  1.393541E+00  1.704794E+00
  1.436387E+00  1.756221E+00
  1.480642E+00  1.808903E+00
  1.526235E+00  1.862832E+00
  1.573180E+00  1.918018E+00
  1.621558E+00  1.974515E+00
