1.23285	1.23285e-06	7.06772	-0.00746758
1.23285	1.51991e-06	6.90136	0.0117832
1.23285	1.87382e-06	6.72907	0.0291494
1.23285	2.31013e-06	6.54843	0.0442707
1.23285	2.84804e-06	6.36101	0.0563396
1.23285	3.51119e-06	6.17187	0.0646
1.23285	4.32876e-06	5.98846	0.0694808
1.23285	5.3367e-06	5.80671	0.0726963
1.23285	6.57933e-06	5.62045	0.0755354
1.23285	8.11131e-06	5.43419	0.0775104
1.23285	1e-05	5.24826	0.0782432
1.23285	1.23285e-05	5.06551	0.0776758
1.23285	1.51991e-05	4.88505	0.0762942
1.23285	1.87382e-05	4.70565	0.0743516
1.23285	2.31013e-05	4.52898	0.0718325
1.23285	2.84804e-05	4.3558	0.0686569
1.23285	3.51119e-05	4.18569	0.0651203
1.23285	4.32876e-05	4.01933	0.0611714
1.23285	5.3367e-05	3.85747	0.0570372
1.23285	6.57933e-05	3.6987	0.0527821
1.23285	8.11131e-05	3.54518	0.0483204
1.23285	0.0001	3.39665	0.0438094
1.23285	0.000123285	3.25308	0.0393742
1.23285	0.000151991	3.11455	0.0350771
1.23285	0.000187382	2.98079	0.0309253
1.23285	0.000231013	2.85273	0.0268336
1.23285	0.000284804	2.73072	0.0228528
1.23285	0.000351119	2.6143	0.0190864
1.23285	0.000432876	2.5036	0.0155239
1.23285	0.00053367	2.39914	0.0121698
1.23285	0.000657933	2.30062	0.00908342
1.23285	0.000811131	2.20806	0.00628952
1.23285	0.001	2.1216	0.00381515
1.23285	0.00123285	2.04197	0.00167784
1.23285	0.00151991	1.96825	-5.87e-06
1.23285	0.00187382	1.90038	-0.00115821
1.23285	0.00231013	1.84027	-0.00182714
1.23285	0.00284804	1.78649	-0.00191482
1.23285	0.00351119	1.73877	-0.00122319
1.23285	0.00432876	1.69868	0.000334984
1.23285	0.0053367	1.66528	0.00285477
1.23285	0.00657933	1.63884	0.00651417
1.23285	0.00811131	1.61921	0.0114201
1.23285	0.01	1.60676	0.0176747
1.23285	0.0123285	1.60158	0.0253133
1.23285	0.0151991	1.60322	0.0343045
